# Time (s),X (m),Y (m),Z (m),E0,E1,E2,E3,W1 (rad/s),W2 (rad/s),W3 (rad/s)
0.459788,-0.000000,0.456684,107.339293,-0.000573,2.135992,24.409206,0.999046,-0.043667,0.000030,-0.000001,-0.114001,0.070337,-0.000000
0.463467,-0.000005,0.464579,107.429489,-0.001804,2.155480,24.618875,0.999027,-0.044105,0.000299,-0.000013,-0.358477,0.220944,-0.000000
0.467147,-0.000013,0.472546,107.520456,-0.002821,2.175287,24.828261,0.998988,-0.044972,0.000834,-0.000036,-0.582464,0.358603,-0.000000
0.470826,-0.000025,0.480587,107.612192,-0.003483,2.195643,25.037340,0.998929,-0.046231,0.001608,-0.000070,-0.783442,0.481785,-0.000000
0.474505,-0.000038,0.488704,107.704697,-0.003660,2.216756,25.246091,0.998852,-0.047836,0.002595,-0.000113,-0.959313,0.589224,-0.000000
0.480146,-0.000057,0.501303,107.848006,-0.002737,2.251009,25.565436,0.998696,-0.050859,0.004451,-0.000194,-1.176564,0.721204,0.000000
0.485787,-0.000066,0.514104,107.993113,-0.000086,2.288001,25.883883,0.998497,-0.054401,0.006620,-0.000289,-1.327435,0.811835,0.000000
0.491428,-0.000055,0.527121,108.140013,0.004517,2.328102,26.201355,0.998260,-0.058272,0.008986,-0.000392,-1.411049,0.860711,-0.000000
0.497068,-0.000011,0.540374,108.288702,0.011199,2.371520,26.517779,0.997993,-0.062284,0.011432,-0.000499,-1.429298,0.869137,0.000000
0.502709,0.000076,0.553882,108.439172,0.019985,2.418303,26.833076,0.997706,-0.066259,0.013848,-0.000604,-1.386704,0.840040,-0.000000
0.508130,0.000211,0.567120,108.585450,0.030349,2.466331,27.134933,0.997425,-0.069893,0.016048,-0.000699,-1.294840,0.780790,-0.000000
0.513551,0.000408,0.580626,108.733361,0.042461,2.517160,27.435652,0.997152,-0.073220,0.018052,-0.000786,-1.161046,0.695906,-0.000000
0.518972,0.000674,0.594415,108.882900,0.056132,2.570493,27.735270,0.996900,-0.076137,0.019797,-0.000861,-0.994561,0.591174,-0.000000
0.524393,0.001019,0.608499,109.034060,0.071125,2.625955,28.033817,0.996682,-0.078572,0.021239,-0.000923,-0.805479,0.472890,-0.000000
0.529814,0.001447,0.622888,109.186835,0.087172,2.683119,28.331352,0.996505,-0.080476,0.022350,-0.000969,-0.604274,0.347559,-0.000000
0.533012,0.001742,0.631525,109.277731,0.097019,2.717463,28.506458,0.996424,-0.081343,0.022845,-0.000990,-0.484089,0.272917,-0.000000
0.536210,0.002068,0.640272,109.369185,0.107073,2.752147,28.681257,0.996360,-0.082019,0.023222,-0.001005,-0.365319,0.199308,-0.000000
0.539409,0.002427,0.649130,109.461199,0.117278,2.787079,28.855768,0.996313,-0.082508,0.023483,-0.001015,-0.249883,0.127913,-0.000000
0.542607,0.002819,0.658100,109.553770,0.127574,2.822167,29.030010,0.996284,-0.082818,0.023632,-0.001020,-0.139568,0.059830,-0.000000
0.547245,0.003445,0.671307,109.688984,0.142558,2.873144,29.282211,0.996271,-0.082967,0.023664,-0.001019,0.008077,-0.031039,-0.000000
0.551882,0.004141,0.684749,109.825366,0.157468,2.924023,29.533932,0.996289,-0.082796,0.023498,-0.001010,0.137454,-0.110362,-0.000000
0.556520,0.004905,0.698427,109.962914,0.172169,2.974585,29.785211,0.996334,-0.082350,0.023164,-0.000992,0.245354,-0.176197,-0.000000
0.561158,0.005737,0.712338,110.101627,0.186551,3.024647,30.036086,0.996399,-0.081681,0.022695,-0.000969,0.329619,-0.227260,-0.000000
0.566993,0.006877,0.730169,110.277819,0.204059,3.086718,30.351224,0.996503,-0.080611,0.021965,-0.000934,0.400576,-0.269677,-0.000000
0.572828,0.008117,0.748360,110.455850,0.220806,3.147581,30.665794,0.996619,-0.079391,0.021148,-0.000895,0.432700,-0.288012,-0.000000
0.578664,0.009452,0.766902,110.635714,0.236737,3.207145,30.979805,0.996736,-0.078130,0.020309,-0.000855,0.428681,-0.284027,-0.000000
0.584499,0.010878,0.785787,110.817409,0.251862,3.265416,31.293248,0.996845,-0.076928,0.019511,-0.000817,0.393342,-0.260788,-0.000000
0.585826,0.011215,0.790129,110.858984,0.255195,3.278495,31.364448,0.996868,-0.076672,0.019341,-0.000809,0.381572,-0.253219,-0.000000
0.587153,0.011556,0.794489,110.900653,0.258489,3.291512,31.435617,0.996891,-0.076424,0.019176,-0.000801,0.368597,-0.244915,-0.000000
0.588480,0.011901,0.798865,110.942417,0.261747,3.304471,31.506755,0.996912,-0.076185,0.019017,-0.000793,0.354506,-0.235931,-0.000000
0.592488,0.012969,0.812188,111.069131,0.271377,3.343270,31.721420,0.996971,-0.075523,0.018574,-0.000772,0.306027,-0.205208,-0.000000
0.596497,0.014076,0.825665,111.196704,0.280726,3.381610,31.935784,0.997020,-0.074966,0.018198,-0.000754,0.250742,-0.170394,-0.000000
